측정시간,장비명,℃,%rF
2026-05-08T07:00:00Z,D-(406호 기구창고),22.2,37.8
2026-05-08T07:00:00Z,E-(408호 OQC),21.0,37.9
2026-05-08T07:00:00Z,F-(807호 생산 Line),21.6,37.5
2026-05-08T07:00:00Z,G-(401호 기구창고),22.1,46.4
2026-05-08T08:00:00Z,A-(401호 회로창고 1),22.4,50.0
2026-05-08T08:00:00Z,B-(401호 회로창고 2),22.8,48.2
2026-05-08T08:00:00Z,C-(402호 수입검사),24.1,27.0
2026-05-08T08:00:00Z,D-(406호 기구창고),22.4,37.9
2026-05-08T08:00:00Z,E-(408호 OQC),21.3,39.7
2026-05-08T08:00:00Z,F-(807호 생산 Line),21.7,37.5
2026-05-08T08:00:00Z,G-(401호 기구창고),22.1,46.7
2026-05-08T09:00:00Z,A-(401호 회로창고 1),22.1,53.8
2026-05-08T09:00:00Z,B-(401호 회로창고 2),22.4,52.0
2026-05-08T10:00:00Z,A-(401호 회로창고 1),22.0,51.4
2026-05-08T10:00:00Z,B-(401호 회로창고 2),22.3,50.0
2026-05-08T11:00:00Z,A-(401호 회로창고 1),22.3,49.7
2026-05-08T11:00:00Z,B-(401호 회로창고 2),22.3,49.1
2026-05-08T12:00:00Z,A-(401호 회로창고 1),22.2,54.0
2026-05-08T12:00:00Z,B-(401호 회로창고 2),22.2,52.9
2026-05-08T13:00:00Z,A-(401호 회로창고 1),22.2,51.1
2026-05-08T13:00:00Z,B-(401호 회로창고 2),22.2,50.5
2026-05-08T14:00:00Z,A-(401호 회로창고 1),22.3,49.9
2026-05-08T14:00:00Z,B-(401호 회로창고 2),22.2,49.5
2026-05-08T15:00:00Z,A-(401호 회로창고 1),22.3,52.4
2026-05-08T15:00:00Z,B-(401호 회로창고 2),22.1,54.0
2026-05-08T16:00:00Z,A-(401호 회로창고 1),22.3,51.3
2026-05-08T16:00:00Z,B-(401호 회로창고 2),22.2,51.1
2026-05-08T17:00:00Z,A-(401호 회로창고 1),22.3,50.2
2026-05-08T17:00:00Z,B-(401호 회로창고 2),22.2,50.0
2026-05-08T18:00:00Z,A-(401호 회로창고 1),22.1,54.5
2026-05-08T18:00:00Z,B-(401호 회로창고 2),22.1,53.9
2026-05-08T19:00:00Z,A-(401호 회로창고 1),22.2,52.5
2026-05-08T19:00:00Z,B-(401호 회로창고 2),22.1,52.3
2026-05-08T20:00:00Z,A-(401호 회로창고 1),22.3,51.0
2026-05-08T20:00:00Z,B-(401호 회로창고 2),22.1,51.1
2026-05-08T21:00:00Z,A-(401호 회로창고 1),22.3,50.1
2026-05-08T21:00:00Z,B-(401호 회로창고 2),22.1,50.1
2026-05-08T22:00:00Z,A-(401호 회로창고 1),22.3,52.6
2026-05-08T22:00:00Z,B-(401호 회로창고 2),22.1,52.4
2026-05-08T23:00:00Z,A-(401호 회로창고 1),22.2,52.1
2026-05-08T23:00:00Z,B-(401호 회로창고 2),22.0,52.0
2026-05-09T00:00:00Z,A-(401호 회로창고 1),22.2,50.6
2026-05-09T00:00:00Z,B-(401호 회로창고 2),22.1,50.5
2026-05-09T01:00:00Z,A-(401호 회로창고 1),22.2,49.7
2026-05-09T01:00:00Z,B-(401호 회로창고 2),22.1,49.4
2026-05-09T02:00:00Z,A-(401호 회로창고 1),22.2,52.7
2026-05-09T02:00:00Z,B-(401호 회로창고 2),22.2,51.9
2026-05-09T03:00:00Z,A-(401호 회로창고 1),22.1,55.8
2026-05-09T03:00:00Z,B-(401호 회로창고 2),22.3,49.1
2026-05-09T04:00:00Z,A-(401호 회로창고 1),22.2,52.1
2026-05-09T04:00:00Z,B-(401호 회로창고 2),22.3,53.7
2026-05-09T05:00:00Z,A-(401호 회로창고 1),22.2,50.3
2026-05-09T05:00:00Z,B-(401호 회로창고 2),22.4,49.3
2026-05-09T06:00:00Z,A-(401호 회로창고 1),22.4,53.2
2026-05-09T06:00:00Z,B-(401호 회로창고 2),22.5,51.8
2026-05-09T07:00:00Z,A-(401호 회로창고 1),22.2,50.8
2026-05-09T07:00:00Z,B-(401호 회로창고 2),22.4,49.6
2026-05-09T08:00:00Z,A-(401호 회로창고 1),22.3,49.2
2026-05-09T08:00:00Z,B-(401호 회로창고 2),22.4,48.4
2026-05-09T09:00:00Z,A-(401호 회로창고 1),22.2,51.9
2026-05-09T09:00:00Z,B-(401호 회로창고 2),22.3,50.6
2026-05-09T10:00:00Z,A-(401호 회로창고 1),22.3,49.9
2026-05-09T10:00:00Z,B-(401호 회로창고 2),22.3,48.9
2026-05-09T11:00:00Z,A-(401호 회로창고 1),22.2,50.8
2026-05-09T11:00:00Z,B-(401호 회로창고 2),22.2,50.3
2026-05-09T12:00:00Z,A-(401호 회로창고 1),22.3,52.1
2026-05-09T12:00:00Z,B-(401호 회로창고 2),22.3,51.3
2026-05-09T13:00:00Z,A-(401호 회로창고 1),22.3,51.5
2026-05-09T13:00:00Z,B-(401호 회로창고 2),22.2,51.1
2026-05-09T14:00:00Z,A-(401호 회로창고 1),22.3,50.1
2026-05-09T14:00:00Z,B-(401호 회로창고 2),22.2,49.8
2026-05-09T15:00:00Z,A-(401호 회로창고 1),22.2,53.1
2026-05-09T15:00:00Z,B-(401호 회로창고 2),22.1,54.0
2026-05-09T16:00:00Z,A-(401호 회로창고 1),22.2,51.9
2026-05-09T16:00:00Z,B-(401호 회로창고 2),22.1,51.6
2026-05-09T17:00:00Z,A-(401호 회로창고 1),22.3,50.4
2026-05-09T17:00:00Z,B-(401호 회로창고 2),22.1,50.4
2026-05-09T18:00:00Z,A-(401호 회로창고 1),22.3,49.6
2026-05-09T18:00:00Z,B-(401호 회로창고 2),22.1,49.6
2026-05-09T19:00:00Z,A-(401호 회로창고 1),22.1,52.2
2026-05-09T19:00:00Z,B-(401호 회로창고 2),22.0,52.0
2026-05-09T20:00:00Z,A-(401호 회로창고 1),22.2,50.3
2026-05-09T20:00:00Z,B-(401호 회로창고 2),22.0,50.2
2026-05-09T21:00:00Z,A-(401호 회로창고 1),22.3,52.6
2026-05-09T21:00:00Z,B-(401호 회로창고 2),22.1,52.8
2026-05-09T22:00:00Z,A-(401호 회로창고 1),22.2,51.6
2026-05-09T22:00:00Z,B-(401호 회로창고 2),22.0,51.6
2026-05-09T23:00:00Z,A-(401호 회로창고 1),22.2,49.6
2026-05-09T23:00:00Z,B-(401호 회로창고 2),22.0,49.3
2026-05-10T00:00:00Z,A-(401호 회로창고 1),22.1,50.9
2026-05-10T00:00:00Z,B-(401호 회로창고 2),22.0,50.9
2026-05-10T01:00:00Z,A-(401호 회로창고 1),22.3,53.5
2026-05-10T01:00:00Z,B-(401호 회로창고 2),22.1,52.5
2026-05-10T02:00:00Z,A-(401호 회로창고 1),22.1,50.5
2026-05-10T02:00:00Z,B-(401호 회로창고 2),22.1,49.9
2026-05-10T03:00:00Z,A-(401호 회로창고 1),21.9,54.9
2026-05-10T03:00:00Z,B-(401호 회로창고 2),22.2,52.7
2026-05-10T04:00:00Z,A-(401호 회로창고 1),22.2,49.4
2026-05-10T04:00:00Z,B-(401호 회로창고 2),22.3,48.1
2026-05-10T05:00:00Z,A-(401호 회로창고 1),22.2,50.5
2026-05-10T05:00:00Z,B-(401호 회로창고 2),22.4,49.3
2026-05-10T06:00:00Z,A-(401호 회로창고 1),22.1,53.0
2026-05-10T06:00:00Z,B-(401호 회로창고 2),22.4,51.3
2026-05-10T07:00:00Z,A-(401호 회로창고 1),22.3,51.9
2026-05-10T07:00:00Z,B-(401호 회로창고 2),22.5,50.5
2026-05-10T08:00:00Z,A-(401호 회로창고 1),22.2,49.4
2026-05-10T08:00:00Z,B-(401호 회로창고 2),22.4,48.3
2026-05-10T09:00:00Z,A-(401호 회로창고 1),22.1,51.9
2026-05-10T09:00:00Z,B-(401호 회로창고 2),22.3,50.6
2026-05-10T10:00:00Z,A-(401호 회로창고 1),22.0,55.4
2026-05-10T10:00:00Z,B-(401호 회로창고 2),22.3,48.2
2026-05-10T11:00:00Z,A-(401호 회로창고 1),22.2,51.8
2026-05-10T11:00:00Z,B-(401호 회로창고 2),22.2,51.0
2026-05-10T12:00:00Z,A-(401호 회로창고 1),22.2,49.6
2026-05-10T12:00:00Z,B-(401호 회로창고 2),22.2,49.1
2026-05-10T13:00:00Z,A-(401호 회로창고 1),22.0,54.8
2026-05-10T13:00:00Z,B-(401호 회로창고 2),22.2,53.5
2026-05-10T14:00:00Z,A-(401호 회로창고 1),22.3,50.9
2026-05-10T14:00:00Z,B-(401호 회로창고 2),22.2,50.6
2026-05-10T15:00:00Z,A-(401호 회로창고 1),22.3,49.7
2026-05-10T15:00:00Z,B-(401호 회로창고 2),22.2,49.4
2026-05-10T16:00:00Z,A-(401호 회로창고 1),22.1,53.3
2026-05-10T16:00:00Z,B-(401호 회로창고 2),22.1,52.8
2026-05-10T17:00:00Z,A-(401호 회로창고 1),22.2,50.8
2026-05-10T17:00:00Z,B-(401호 회로창고 2),22.1,50.6
2026-05-10T18:00:00Z,A-(401호 회로창고 1),22.3,49.8
2026-05-10T18:00:00Z,B-(401호 회로창고 2),22.1,49.6
2026-05-10T19:00:00Z,A-(401호 회로창고 1),22.1,53.9
2026-05-10T19:00:00Z,B-(401호 회로창고 2),22.1,53.5
2026-05-10T20:00:00Z,A-(401호 회로창고 1),22.3,51.0
2026-05-10T20:00:00Z,B-(401호 회로창고 2),22.1,50.8
2026-05-10T21:00:00Z,A-(401호 회로창고 1),22.3,49.6
2026-05-10T21:00:00Z,B-(401호 회로창고 2),22.1,49.7
2026-05-10T22:00:00Z,A-(401호 회로창고 1),22.0,54.5
2026-05-10T22:00:00Z,B-(401호 회로창고 2),21.9,54.0
2026-05-10T23:00:00Z,A-(401호 회로창고 1),22.2,51.0
2026-05-10T23:00:00Z,B-(401호 회로창고 2),22.0,50.9
2026-05-11T00:00:00Z,A-(401호 회로창고 1),22.4,49.7
2026-05-11T00:00:00Z,B-(401호 회로창고 2),22.3,49.5
2026-05-11T00:00:00Z,C-(402호 수입검사),24.9,35.3
2026-05-11T00:00:00Z,D-(406호 기구창고),23.4,39.9
2026-05-11T00:00:00Z,E-(408호 OQC),22.0,43.7
2026-05-11T00:00:00Z,F-(807호 생산 Line),21.8,43.3
2026-05-11T00:00:00Z,G-(401호 기구창고),21.7,49.2
2026-05-11T01:00:00Z,A-(401호 회로창고 1),22.4,54.7
2026-05-11T01:00:00Z,B-(401호 회로창고 2),22.4,53.8
2026-05-11T01:00:00Z,C-(402호 수입검사),24.5,37.2
2026-05-11T01:00:00Z,D-(406호 기구창고),22.8,43.4
2026-05-11T01:00:00Z,E-(408호 OQC),22.0,46.5
2026-05-11T01:00:00Z,F-(807호 생산 Line),21.4,44.8
2026-05-11T01:00:00Z,G-(401호 기구창고),21.9,49.4
2026-05-11T02:00:00Z,A-(401호 회로창고 1),22.3,53.1
2026-05-11T02:00:00Z,B-(401호 회로창고 2),22.5,51.7
2026-05-11T02:00:00Z,C-(402호 수입검사),24.0,39.3
2026-05-11T02:00:00Z,D-(406호 기구창고),22.6,47.1
2026-05-11T02:00:00Z,E-(408호 OQC),22.2,47.9
2026-05-11T02:00:00Z,F-(807호 생산 Line),20.4,46.3
2026-05-11T02:00:00Z,G-(401호 기구창고),22.0,50.6
2026-05-11T03:00:00Z,A-(401호 회로창고 1),22.4,50.3
2026-05-11T03:00:00Z,B-(401호 회로창고 2),22.6,49.9
2026-05-11T03:00:00Z,C-(402호 수입검사),25.9,38.7
2026-05-11T03:00:00Z,D-(406호 기구창고),22.8,49.4
2026-05-11T03:00:00Z,E-(408호 OQC),22.2,49.4
2026-05-11T03:00:00Z,F-(807호 생산 Line),20.2,47.2
2026-05-11T03:00:00Z,G-(401호 기구창고),22.0,51.0
2026-05-11T04:00:00Z,A-(401호 회로창고 1),22.6,51.7
2026-05-11T04:00:00Z,B-(401호 회로창고 2),22.7,50.9
2026-05-11T04:00:00Z,C-(402호 수입검사),25.7,38.1
2026-05-11T04:00:00Z,D-(406호 기구창고),22.9,48.9
2026-05-11T04:00:00Z,E-(408호 OQC),22.3,51.1
2026-05-11T04:00:00Z,F-(807호 생산 Line),20.4,45.9
2026-05-11T04:00:00Z,G-(401호 기구창고),22.1,51.5
2026-05-11T05:00:00Z,A-(401호 회로창고 1),22.8,51.1
2026-05-11T05:00:00Z,B-(401호 회로창고 2),22.8,50.3
2026-05-11T05:00:00Z,C-(402호 수입검사),24.7,42.1
2026-05-11T05:00:00Z,D-(406호 기구창고),22.9,51.0
2026-05-11T05:00:00Z,E-(408호 OQC),22.4,54.6
2026-05-11T05:00:00Z,F-(807호 생산 Line),20.3,48.0
2026-05-11T05:00:00Z,G-(401호 기구창고),22.2,52.6
2026-05-11T06:00:00Z,A-(401호 회로창고 1),22.7,51.8
2026-05-11T06:00:00Z,B-(401호 회로창고 2),22.8,50.6
2026-05-11T06:00:00Z,C-(402호 수입검사),24.3,45.2
2026-05-11T06:00:00Z,D-(406호 기구창고),22.7,52.5
2026-05-11T06:00:00Z,E-(408호 OQC),22.0,51.1
2026-05-11T06:00:00Z,F-(807호 생산 Line),20.3,47.7
2026-05-11T06:00:00Z,G-(401호 기구창고),22.2,53.3
2026-05-11T07:00:00Z,A-(401호 회로창고 1),22.7,53.0
2026-05-11T07:00:00Z,B-(401호 회로창고 2),22.9,51.6
2026-05-11T07:00:00Z,C-(402호 수입검사),24.1,48.3
2026-05-11T07:00:00Z,D-(406호 기구창고),22.4,54.2
2026-05-11T07:00:00Z,E-(408호 OQC),21.9,51.0
2026-05-11T07:00:00Z,F-(807호 생산 Line),20.3,49.1
2026-05-11T07:00:00Z,G-(401호 기구창고),22.2,54.6
2026-05-11T08:00:00Z,A-(401호 회로창고 1),22.8,53.5
2026-05-11T08:00:00Z,B-(401호 회로창고 2),23.0,53.6
2026-05-11T08:00:00Z,C-(402호 수입검사),23.9,50.9
2026-05-11T08:00:00Z,D-(406호 기구창고),22.4,53.5
2026-05-11T08:00:00Z,E-(408호 OQC),21.9,53.2
2026-05-11T08:00:00Z,F-(807호 생산 Line),20.2,49.7
2026-05-11T08:00:00Z,G-(401호 기구창고),22.3,54.7
2026-05-11T09:00:00Z,A-(401호 회로창고 1),22.8,53.3
2026-05-11T09:00:00Z,B-(401호 회로창고 2),22.8,52.6
2026-05-11T10:00:00Z,A-(401호 회로창고 1),22.8,52.6
2026-05-11T10:00:00Z,B-(401호 회로창고 2),22.6,52.5
2026-05-11T11:00:00Z,A-(401호 회로창고 1),22.8,52.2
2026-05-11T11:00:00Z,B-(401호 회로창고 2),22.5,52.3
2026-05-11T12:00:00Z,A-(401호 회로창고 1),22.8,51.9
2026-05-11T12:00:00Z,B-(401호 회로창고 2),22.5,52.1
2026-05-11T13:00:00Z,A-(401호 회로창고 1),22.8,51.6
2026-05-11T13:00:00Z,B-(401호 회로창고 2),22.5,51.9
2026-05-11T14:00:00Z,A-(401호 회로창고 1),22.8,51.6
2026-05-11T14:00:00Z,B-(401호 회로창고 2),22.5,51.9
2026-05-11T15:00:00Z,A-(401호 회로창고 1),22.8,51.3
2026-05-11T15:00:00Z,B-(401호 회로창고 2),22.4,51.7
2026-05-11T16:00:00Z,A-(401호 회로창고 1),22.8,51.2
2026-05-11T16:00:00Z,B-(401호 회로창고 2),22.4,51.6
2026-05-11T17:00:00Z,A-(401호 회로창고 1),22.8,50.9
2026-05-11T17:00:00Z,B-(401호 회로창고 2),22.4,51.4
2026-05-11T18:00:00Z,A-(401호 회로창고 1),22.8,50.8
2026-05-11T18:00:00Z,B-(401호 회로창고 2),22.4,51.2
2026-05-11T19:00:00Z,A-(401호 회로창고 1),22.8,50.7
2026-05-11T19:00:00Z,B-(401호 회로창고 2),22.4,51.3
2026-05-11T20:00:00Z,A-(401호 회로창고 1),22.8,50.8
2026-05-11T20:00:00Z,B-(401호 회로창고 2),22.4,51.3
2026-05-11T21:00:00Z,A-(401호 회로창고 1),22.8,50.9
2026-05-11T21:00:00Z,B-(401호 회로창고 2),22.4,51.5
2026-05-11T22:00:00Z,A-(401호 회로창고 1),22.8,50.8
2026-05-11T22:00:00Z,B-(401호 회로창고 2),22.4,51.4
2026-05-11T23:00:00Z,A-(401호 회로창고 1),22.8,50.9
2026-05-11T23:00:00Z,B-(401호 회로창고 2),22.4,51.6
2026-05-12T00:00:00Z,A-(401호 회로창고 1),22.7,51.4
2026-05-12T00:00:00Z,B-(401호 회로창고 2),22.5,51.0
2026-05-12T00:00:00Z,C-(402호 수입검사),24.4,47.0
2026-05-12T00:00:00Z,D-(406호 기구창고),23.5,48.7
2026-05-12T00:00:00Z,E-(408호 OQC),22.3,64.8
2026-05-12T00:00:00Z,F-(807호 생산 Line),20.1,50.1
2026-05-12T00:00:00Z,G-(401호 기구창고),22.1,56.7
2026-05-12T01:00:00Z,A-(401호 회로창고 1),22.8,51.6
2026-05-12T01:00:00Z,B-(401호 회로창고 2),22.7,51.3
2026-05-12T01:00:00Z,C-(402호 수입검사),24.9,47.2
2026-05-12T01:00:00Z,D-(406호 기구창고),23.0,52.2
2026-05-12T01:00:00Z,E-(408호 OQC),22.7,62.5
2026-05-12T01:00:00Z,F-(807호 생산 Line),20.3,50.1
2026-05-12T01:00:00Z,G-(401호 기구창고),22.2,56.4
2026-05-12T02:00:00Z,A-(401호 회로창고 1),22.5,52.8
2026-05-12T02:00:00Z,B-(401호 회로창고 2),22.9,51.0
2026-05-12T02:00:00Z,C-(402호 수입검사),25.3,46.5
2026-05-12T02:00:00Z,D-(406호 기구창고),23.2,52.5
2026-05-12T02:00:00Z,E-(408호 OQC),22.7,59.6
2026-05-12T02:00:00Z,F-(807호 생산 Line),20.4,49.8
2026-05-12T02:00:00Z,G-(401호 기구창고),22.3,57.0
2026-05-12T03:00:00Z,A-(401호 회로창고 1),22.8,52.3
2026-05-12T03:00:00Z,B-(401호 회로창고 2),23.0,50.9
2026-05-12T03:00:00Z,C-(402호 수입검사),25.6,45.7
2026-05-12T03:00:00Z,D-(406호 기구창고),22.9,50.0
2026-05-12T03:00:00Z,E-(408호 OQC),22.3,55.2
2026-05-12T03:00:00Z,F-(807호 생산 Line),20.3,50.9
2026-05-12T03:00:00Z,G-(401호 기구창고),22.4,57.5
2026-05-12T04:00:00Z,A-(401호 회로창고 1),22.7,52.7
2026-05-12T04:00:00Z,B-(401호 회로창고 2),23.1,50.7
2026-05-12T04:00:00Z,C-(402호 수입검사),25.1,46.5
2026-05-12T04:00:00Z,D-(406호 기구창고),22.7,49.3
2026-05-12T04:00:00Z,E-(408호 OQC),22.4,57.8
2026-05-12T04:00:00Z,F-(807호 생산 Line),20.2,50.8
2026-05-12T04:00:00Z,G-(401호 기구창고),22.5,57.2
2026-05-12T05:00:00Z,A-(401호 회로창고 1),22.9,52.3
2026-05-12T05:00:00Z,B-(401호 회로창고 2),23.1,51.1
2026-05-12T05:00:00Z,C-(402호 수입검사),24.8,47.2
2026-05-12T05:00:00Z,D-(406호 기구창고),22.5,48.2
2026-05-12T05:00:00Z,E-(408호 OQC),22.3,56.3
2026-05-12T05:00:00Z,F-(807호 생산 Line),20.2,51.4
2026-05-12T05:00:00Z,G-(401호 기구창고),22.5,57.1
2026-05-12T06:00:00Z,A-(401호 회로창고 1),22.6,53.1
2026-05-12T06:00:00Z,B-(401호 회로창고 2),23.1,50.9
2026-05-12T06:00:00Z,C-(402호 수입검사),24.8,47.1
2026-05-12T06:00:00Z,D-(406호 기구창고),22.5,48.7
2026-05-12T06:00:00Z,E-(408호 OQC),22.3,57.5
2026-05-12T06:00:00Z,F-(807호 생산 Line),20.1,52.6
2026-05-12T06:00:00Z,G-(401호 기구창고),22.7,57.1
2026-05-12T07:00:00Z,A-(401호 회로창고 1),22.6,53.7
2026-05-12T07:00:00Z,B-(401호 회로창고 2),23.1,50.0
2026-05-12T07:00:00Z,C-(402호 수입검사),24.7,47.4
2026-05-12T07:00:00Z,D-(406호 기구창고),22.4,48.0
2026-05-12T07:00:00Z,E-(408호 OQC),22.4,57.8
2026-05-12T07:00:00Z,F-(807호 생산 Line),20.1,52.9
2026-05-12T07:00:00Z,G-(401호 기구창고),22.7,57.0
2026-05-12T08:00:00Z,A-(401호 회로창고 1),22.7,49.9
2026-05-12T08:00:00Z,B-(401호 회로창고 2),23.2,49.2
2026-05-12T08:00:00Z,C-(402호 수입검사),24.7,47.3
2026-05-12T08:00:00Z,D-(406호 기구창고),22.6,48.3
2026-05-12T08:00:00Z,E-(408호 OQC),22.4,58.6
2026-05-12T08:00:00Z,F-(807호 생산 Line),20.2,52.9
2026-05-12T08:00:00Z,G-(401호 기구창고),22.7,57.0
2026-05-12T09:00:00Z,A-(401호 회로창고 1),22.7,49.8
2026-05-12T09:00:00Z,B-(401호 회로창고 2),23.1,49.0
2026-05-12T10:00:00Z,A-(401호 회로창고 1),22.7,52.4
2026-05-12T10:00:00Z,B-(401호 회로창고 2),22.9,51.2
2026-05-12T11:00:00Z,A-(401호 회로창고 1),22.8,52.1
2026-05-12T11:00:00Z,B-(401호 회로창고 2),22.8,51.4
2026-05-12T12:00:00Z,A-(401호 회로창고 1),22.9,51.9
2026-05-12T12:00:00Z,B-(401호 회로창고 2),22.8,51.4
2026-05-12T13:00:00Z,A-(401호 회로창고 1),22.9,51.6
2026-05-12T13:00:00Z,B-(401호 회로창고 2),22.7,51.3
2026-05-12T14:00:00Z,A-(401호 회로창고 1),22.9,51.4
2026-05-12T14:00:00Z,B-(401호 회로창고 2),22.7,51.2
2026-05-12T15:00:00Z,A-(401호 회로창고 1),22.9,51.3
2026-05-12T15:00:00Z,B-(401호 회로창고 2),22.7,51.2
2026-05-12T16:00:00Z,A-(401호 회로창고 1),22.9,51.2
2026-05-12T16:00:00Z,B-(401호 회로창고 2),22.7,51.1
2026-05-12T17:00:00Z,A-(401호 회로창고 1),22.9,51.0
2026-05-12T17:00:00Z,B-(401호 회로창고 2),22.6,51.0
2026-05-12T18:00:00Z,A-(401호 회로창고 1),22.9,50.9
2026-05-12T18:00:00Z,B-(401호 회로창고 2),22.6,51.0
2026-05-12T19:00:00Z,A-(401호 회로창고 1),22.7,51.1
2026-05-12T19:00:00Z,B-(401호 회로창고 2),22.5,50.9
2026-05-12T20:00:00Z,A-(401호 회로창고 1),22.8,50.7
2026-05-12T20:00:00Z,B-(401호 회로창고 2),22.5,50.8
2026-05-12T21:00:00Z,A-(401호 회로창고 1),22.9,50.4
2026-05-12T21:00:00Z,B-(401호 회로창고 2),22.5,50.7
2026-05-12T22:00:00Z,A-(401호 회로창고 1),22.8,50.4
2026-05-12T22:00:00Z,B-(401호 회로창고 2),22.5,50.6
2026-05-12T23:00:00Z,A-(401호 회로창고 1),22.8,50.2
2026-05-12T23:00:00Z,B-(401호 회로창고 2),22.5,50.6
2026-05-13T00:00:00Z,A-(401호 회로창고 1),22.7,51.3
2026-05-13T00:00:00Z,B-(401호 회로창고 2),22.6,50.7
2026-05-13T00:00:00Z,C-(402호 수입검사),23.3,47.8
2026-05-13T00:00:00Z,D-(406호 기구창고),24.7,48.1
2026-05-13T00:00:00Z,E-(408호 OQC),22.4,52.0
2026-05-13T00:00:00Z,F-(807호 생산 Line),20.2,49.6
2026-05-13T00:00:00Z,G-(401호 기구창고),22.1,56.0
2026-05-13T01:00:00Z,A-(401호 회로창고 1),22.7,52.2
2026-05-13T01:00:00Z,B-(401호 회로창고 2),22.8,50.9
2026-05-13T01:00:00Z,C-(402호 수입검사),23.6,48.7
2026-05-13T01:00:00Z,D-(406호 기구창고),24.2,46.5
2026-05-13T01:00:00Z,E-(408호 OQC),22.3,50.9
2026-05-13T01:00:00Z,F-(807호 생산 Line),20.2,50.2
2026-05-13T01:00:00Z,G-(401호 기구창고),22.3,56.1
2026-05-13T02:00:00Z,A-(401호 회로창고 1),22.6,52.5
2026-05-13T02:00:00Z,B-(401호 회로창고 2),23.0,50.6
2026-05-13T02:00:00Z,C-(402호 수입검사),23.8,47.4
2026-05-13T02:00:00Z,D-(406호 기구창고),23.7,46.3
2026-05-13T02:00:00Z,E-(408호 OQC),22.2,51.2
2026-05-13T02:00:00Z,F-(807호 생산 Line),20.1,51.6
2026-05-13T02:00:00Z,G-(401호 기구창고),22.5,56.3
2026-05-13T03:00:00Z,A-(401호 회로창고 1),22.4,53.1
2026-05-13T03:00:00Z,B-(401호 회로창고 2),22.9,50.6
2026-05-13T03:00:00Z,C-(402호 수입검사),24.0,46.6
2026-05-13T03:00:00Z,D-(406호 기구창고),23.2,46.5
2026-05-13T03:00:00Z,E-(408호 OQC),22.0,50.3
2026-05-13T03:00:00Z,F-(807호 생산 Line),20.1,51.6
2026-05-13T03:00:00Z,G-(401호 기구창고),22.6,56.1
2026-05-13T04:00:00Z,A-(401호 회로창고 1),22.6,52.7
2026-05-13T04:00:00Z,B-(401호 회로창고 2),23.1,49.8
2026-05-13T04:00:00Z,C-(402호 수입검사),26.2,41.4
2026-05-13T04:00:00Z,D-(406호 기구창고),22.9,45.9
2026-05-13T04:00:00Z,E-(408호 OQC),21.7,49.0
2026-05-13T04:00:00Z,F-(807호 생산 Line),20.3,50.7
2026-05-13T04:00:00Z,G-(401호 기구창고),22.7,55.9
2026-05-13T05:00:00Z,A-(401호 회로창고 1),22.8,52.7
2026-05-13T05:00:00Z,B-(401호 회로창고 2),23.2,50.5
2026-05-13T05:00:00Z,C-(402호 수입검사),25.3,43.9
2026-05-13T05:00:00Z,D-(406호 기구창고),22.8,46.0
2026-05-13T05:00:00Z,E-(408호 OQC),21.7,50.8
2026-05-13T05:00:00Z,F-(807호 생산 Line),20.3,52.5
2026-05-13T05:00:00Z,G-(401호 기구창고),22.8,56.1
2026-05-13T06:00:00Z,A-(401호 회로창고 1),22.6,53.9
2026-05-13T06:00:00Z,C-(402호 수입검사),25.1,45.1
2026-05-13T06:00:00Z,D-(406호 기구창고),22.6,47.0
2026-05-13T06:00:00Z,E-(408호 OQC),21.8,51.9
2026-05-13T06:00:00Z,F-(807호 생산 Line),21.3,54.6
2026-05-13T06:00:00Z,G-(401호 기구창고),22.9,56.7
2026-05-13T07:00:00Z,A-(401호 회로창고 1),22.7,54.1
2026-05-13T07:00:00Z,B-(401호 회로창고 2),23.3,51.1
2026-05-13T07:00:00Z,C-(402호 수입검사),24.9,45.6
2026-05-13T07:00:00Z,D-(406호 기구창고),22.5,46.8
2026-05-13T07:00:00Z,E-(408호 OQC),22.2,54.4
2026-05-13T07:00:00Z,F-(807호 생산 Line),20.5,51.0
2026-05-13T07:00:00Z,G-(401호 기구창고),22.9,56.0
2026-05-13T08:00:00Z,A-(401호 회로창고 1),22.6,54.0
2026-05-13T08:00:00Z,B-(401호 회로창고 2),23.3,50.1
2026-05-13T08:00:00Z,C-(402호 수입검사),24.8,45.9
2026-05-13T08:00:00Z,D-(406호 기구창고),22.7,47.7
2026-05-13T08:00:00Z,E-(408호 OQC),22.5,54.6
2026-05-13T08:00:00Z,F-(807호 생산 Line),20.1,52.7
2026-05-13T08:00:00Z,G-(401호 기구창고),22.9,55.9
2026-05-13T09:00:00Z,A-(401호 회로창고 1),22.8,52.9
2026-05-13T09:00:00Z,B-(401호 회로창고 2),23.3,50.6
2026-05-13T10:00:00Z,A-(401호 회로창고 1),22.6,53.2
2026-05-13T10:00:00Z,B-(401호 회로창고 2),23.2,49.8
2026-05-13T11:00:00Z,A-(401호 회로창고 1),22.9,52.1
2026-05-13T11:00:00Z,B-(401호 회로창고 2),23.0,51.0
2026-05-13T12:00:00Z,A-(401호 회로창고 1),22.7,52.5
2026-05-13T12:00:00Z,B-(401호 회로창고 2),22.8,51.0
2026-05-13T13:00:00Z,A-(401호 회로창고 1),22.9,51.8
2026-05-13T13:00:00Z,B-(401호 회로창고 2),22.9,51.1
2026-05-13T14:00:00Z,A-(401호 회로창고 1),23.0,51.5
